sender_account_id,urgency_level,channel_switch_count,content_available,event_id,occurred_at,event_type,sequence,chain_id,group_key,attack_family,is_attack,fraud_contributing,value_at_risk_inr,label,source,beneficiary_id,beneficiary_age_days,device_id,customer_authorized,sender_baseline_amount_inr,amount_inr,amount_to_baseline_ratio,strong_authentication_passed,customer_confirmation_complete,payment_count,payment_interval_minutes,campaign_duration_minutes,network_id,session_age_seconds,device_is_new,network_is_new,change_risk_band,supplier_id,supplier_relationship_days,approval_step_count,session_history_depth,merchant_id,outflow_ratio,warmup_event_count,device_shared_across_accounts,network_shared_across_accounts,sender_count,beneficiary_count,mule_count,identity_id,profile_consistency_score,linked_attribute_count,document_consistency_score,liveness_confidence,verification_retry_count,device_reused_across_profiles,account_age_days,dormancy_days_before_activity
syn_acct_106814,,,,syn_amb_00002990,2026-07-15T07:38:00+00:00,PAYMENT_INITIATED,1,,syn_acct_106814,,False,False,0.0,0,ambient,syn_beneficiary_697053,26.0,syn_device_705666,,7737.65,8313.33,1.0744,,,,,,,2668.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_207473,,,,syn_amb_00002991,2026-08-23T04:40:00+00:00,PAYMENT_INITIATED,1,,syn_acct_207473,,False,False,0.0,0,ambient,syn_beneficiary_964286,120.0,syn_device_674093,,7353.55,8192.59,1.1141,,,,,,,331.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_170674,,,,syn_amb_00002992,2026-06-24T22:01:00+00:00,PAYMENT_INITIATED,1,,syn_acct_170674,,False,False,0.0,0,ambient,syn_beneficiary_146230,1424.0,syn_device_916100,,2339.09,2653.7,1.1345,,,,,,,3697.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_944151,,,,syn_amb_00002993,2026-08-03T04:54:00+00:00,PAYMENT_REPEATED,1,,syn_acct_944151,,False,False,0.0,0,ambient,syn_beneficiary_813260,1467.0,syn_device_231393,,2911.04,3644.04,1.2518,,,3.0,,,,3674.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_783823,,,,syn_amb_00002994,2026-06-28T22:07:00+00:00,PAYMENT_INITIATED,1,,syn_acct_783823,,False,False,0.0,0,ambient,syn_beneficiary_709278,767.0,syn_device_832838,,3338.04,6381.33,1.9117,,,,,,,3560.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_440035,,,,syn_amb_00002995,2026-07-12T17:33:00+00:00,PAYMENT_INITIATED,1,,syn_acct_440035,,False,False,0.0,0,ambient,syn_beneficiary_495288,1736.0,syn_device_895620,,2472.51,2586.25,1.046,,,,,,,3497.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_183667,,,,syn_amb_00002996,2026-06-15T15:00:00+00:00,PAYMENT_INITIATED,1,,syn_acct_183667,,False,False,0.0,0,ambient,syn_beneficiary_763626,1696.0,syn_device_464840,,3925.47,1237.7,0.3153,,,,,,,75.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_895667,,,,syn_amb_00002997,2026-06-29T11:59:00+00:00,PAYMENT_INITIATED,1,,syn_acct_895667,,False,False,0.0,0,ambient,syn_beneficiary_367495,801.0,syn_device_236323,,6383.78,13866.85,2.1722,,,,,,,782.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_883300,,,,syn_amb_00002998,2026-06-17T17:27:00+00:00,PAYMENT_INITIATED,1,,syn_acct_883300,,False,False,0.0,0,ambient,syn_beneficiary_710389,1285.0,syn_device_164118,,6204.42,8194.8,1.3208,,,,,,,795.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_153045,,,,syn_amb_00002999,2026-06-14T14:28:00+00:00,PAYMENT_REPEATED,1,,syn_acct_153045,,False,False,0.0,0,ambient,syn_beneficiary_329465,453.0,syn_device_927616,,2434.02,3978.89,1.6347,,,4.0,,,,1290.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_207175,,,,syn_amb_00003000,2026-06-03T21:47:00+00:00,PAYMENT_INITIATED,1,,syn_acct_207175,,False,False,0.0,0,ambient,syn_beneficiary_699070,1317.0,syn_device_141768,,3588.09,6102.26,1.7007,,,,,,,3696.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_728038,,,,syn_amb_00003001,2026-06-23T05:38:00+00:00,FUNDS_RECEIVED,1,,syn_acct_728038,,False,False,0.0,0,ambient,syn_beneficiary_105891,1565.0,syn_device_768159,,9331.96,3622.67,0.3882,,,,,,,3958.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_761759,,,,syn_amb_00003002,2026-06-24T01:17:00+00:00,SESSION_STARTED,1,,syn_acct_761759,,False,False,0.0,0,ambient,syn_beneficiary_354778,310.0,syn_device_114621,,,,,,,,,,,3660.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_865179,,,,syn_amb_00003003,2026-06-21T00:28:00+00:00,PAYMENT_INITIATED,1,,syn_acct_865179,,False,False,0.0,0,ambient,syn_beneficiary_933175,1262.0,syn_device_242691,,2426.23,2537.59,1.0459,,,,,,,3829.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_877572,,,,syn_amb_00003004,2026-08-27T04:06:00+00:00,PAYMENT_INITIATED,1,,syn_acct_877572,,False,False,0.0,0,ambient,syn_beneficiary_578715,1544.0,syn_device_450311,,5738.23,9116.9,1.5888,,,,,,,3619.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_324643,,,,syn_amb_00003005,2026-07-12T01:32:00+00:00,SESSION_STARTED,1,,syn_acct_324643,,False,False,0.0,0,ambient,syn_beneficiary_438981,1158.0,syn_device_998849,,,,,,,,,,,3555.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_379946,,,,syn_amb_00003006,2026-07-25T00:43:00+00:00,PAYMENT_INITIATED,1,,syn_acct_379946,,False,False,0.0,0,ambient,syn_beneficiary_908521,638.0,syn_device_544069,,7230.1,10320.97,1.4275,,,,,,,716.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_982554,,,,syn_amb_00003007,2026-06-22T20:52:00+00:00,PAYMENT_INITIATED,1,,syn_acct_982554,,False,False,0.0,0,ambient,syn_beneficiary_539437,1646.0,syn_device_803632,,11620.45,24533.09,2.1112,,,,,,,3643.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_488162,,,,syn_amb_00003008,2026-06-13T21:02:00+00:00,BENEFICIARY_ADDED,1,,syn_acct_488162,,False,False,0.0,0,ambient,syn_beneficiary_579800,724.0,syn_device_488019,,,,,,,,,,,2162.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_379946,,,,syn_amb_00003009,2026-07-13T04:14:00+00:00,PAYMENT_INITIATED,1,,syn_acct_379946,,False,False,0.0,0,ambient,syn_beneficiary_125862,1220.0,syn_device_828658,,7230.1,8514.89,1.1777,,,,,,,546.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_770487,,,,syn_amb_00003010,2026-08-12T22:08:00+00:00,FUNDS_RECEIVED,1,,syn_acct_770487,,False,False,0.0,0,ambient,syn_beneficiary_460974,331.0,syn_device_982747,,2534.54,1311.88,0.5176,,,,,,,954.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_865990,,,,syn_amb_00003011,2026-06-18T04:58:00+00:00,BENEFICIARY_ADDED,1,,syn_acct_865990,,False,False,0.0,0,ambient,syn_beneficiary_552407,344.0,syn_device_834447,,,,,,,,,,,435.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_361941,,,,syn_amb_00003012,2026-06-16T13:22:00+00:00,BENEFICIARY_ADDED,1,,syn_acct_361941,,False,False,0.0,0,ambient,syn_beneficiary_170805,1074.0,syn_device_469698,,,,,,,,,,,3248.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_496922,,,,syn_amb_00003013,2026-08-05T18:57:00+00:00,SESSION_STARTED,1,,syn_acct_496922,,False,False,0.0,0,ambient,syn_beneficiary_104483,749.0,syn_device_819737,,,,,,,,,,,2346.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_207175,,,,syn_amb_00003014,2026-07-16T19:06:00+00:00,PAYMENT_INITIATED,1,,syn_acct_207175,,False,False,0.0,0,ambient,syn_beneficiary_557735,1096.0,syn_device_321706,,3588.09,6344.82,1.7683,,,,,,,1551.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_724834,,,,syn_amb_00003015,2026-07-24T13:41:00+00:00,SESSION_STARTED,1,,syn_acct_724834,,False,False,0.0,0,ambient,syn_beneficiary_428149,1535.0,syn_device_696613,,,,,,,,,,,1929.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_161483,,,,syn_amb_00003016,2026-08-02T20:55:00+00:00,PAYMENT_REPEATED,1,,syn_acct_161483,,False,False,0.0,0,ambient,syn_beneficiary_198772,1138.0,syn_device_500262,,1094.71,676.75,0.6182,,,2.0,,,,2146.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_399105,,,,syn_amb_00003017,2026-07-01T22:01:00+00:00,PAYMENT_INITIATED,1,,syn_acct_399105,,False,False,0.0,0,ambient,syn_beneficiary_347813,1095.0,syn_device_602005,,7515.04,16424.87,2.1856,,,,,,,3165.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_378085,,,,syn_amb_00003018,2026-07-20T20:00:00+00:00,SESSION_STARTED,1,,syn_acct_378085,,False,False,0.0,0,ambient,syn_beneficiary_493674,316.0,syn_device_738222,,,,,,,,,,,2112.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_595948,,,,syn_amb_00003019,2026-07-17T08:04:00+00:00,PAYMENT_INITIATED,1,,syn_acct_595948,,False,False,0.0,0,ambient,syn_beneficiary_389523,636.0,syn_device_447811,,8715.06,5468.7,0.6275,,,,,,,3578.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_781453,,,,syn_amb_00003020,2026-06-13T13:41:00+00:00,SESSION_STARTED,1,,syn_acct_781453,,False,False,0.0,0,ambient,syn_beneficiary_276288,1544.0,syn_device_857472,,,,,,,,,,,1982.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_205907,,,,syn_amb_00003021,2026-06-20T10:56:00+00:00,PAYMENT_INITIATED,1,,syn_acct_205907,,False,False,0.0,0,ambient,syn_beneficiary_744918,1099.0,syn_device_408853,,3890.55,2480.23,0.6375,,,,,,,552.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_214576,,,,syn_amb_00003022,2026-06-13T07:30:00+00:00,PAYMENT_REPEATED,1,,syn_acct_214576,,False,False,0.0,0,ambient,syn_beneficiary_794666,121.0,syn_device_263040,,9304.8,20105.81,2.1608,,,2.0,,,,1062.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_881177,,,,syn_amb_00003023,2026-07-30T14:30:00+00:00,PAYMENT_INITIATED,1,,syn_acct_881177,,False,False,0.0,0,ambient,syn_beneficiary_321692,269.0,syn_device_866658,,9129.23,19866.12,2.1761,,,,,,,3816.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_152578,,,,syn_amb_00003024,2026-06-07T00:15:00+00:00,FUNDS_RECEIVED,1,,syn_acct_152578,,False,False,0.0,0,ambient,syn_beneficiary_541933,1182.0,syn_device_477384,,10792.9,18572.42,1.7208,,,,,,,2497.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_543555,,,,syn_amb_00003025,2026-06-12T12:24:00+00:00,PAYMENT_INITIATED,1,,syn_acct_543555,,False,False,0.0,0,ambient,syn_beneficiary_871457,1504.0,syn_device_757774,,10125.49,3234.08,0.3194,,,,,,,83.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_678856,,,,syn_amb_00003026,2026-06-05T14:46:00+00:00,PAYMENT_INITIATED,1,,syn_acct_678856,,False,False,0.0,0,ambient,syn_beneficiary_390453,1425.0,syn_device_849096,,10578.82,7351.22,0.6949,,,,,,,641.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_684004,,,,syn_amb_00003027,2026-07-10T22:48:00+00:00,FUNDS_RECEIVED,1,,syn_acct_684004,,False,False,0.0,0,ambient,syn_beneficiary_622219,1741.0,syn_device_476622,,4843.25,2654.59,0.5481,,,,,,,3840.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_678856,,,,syn_amb_00003028,2026-07-04T22:40:00+00:00,SESSION_STARTED,1,,syn_acct_678856,,False,False,0.0,0,ambient,syn_beneficiary_852722,84.0,syn_device_303385,,,,,,,,,,,3710.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_171262,,,,syn_amb_00003029,2026-07-09T00:58:00+00:00,BENEFICIARY_ADDED,1,,syn_acct_171262,,False,False,0.0,0,ambient,syn_beneficiary_451760,833.0,syn_device_149319,,,,,,,,,,,1068.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_982554,,,,syn_amb_00003030,2026-08-15T01:58:00+00:00,PAYMENT_INITIATED,1,,syn_acct_982554,,False,False,0.0,0,ambient,syn_beneficiary_160231,1464.0,syn_device_461165,,11620.45,18547.4,1.5961,,,,,,,3278.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_551989,,,,syn_amb_00003031,2026-07-12T14:09:00+00:00,PAYMENT_INITIATED,1,,syn_acct_551989,,False,False,0.0,0,ambient,syn_beneficiary_581924,814.0,syn_device_473145,,10690.87,20029.34,1.8735,,,,,,,3729.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_526833,,,,syn_amb_00003032,2026-06-13T00:24:00+00:00,PAYMENT_INITIATED,1,,syn_acct_526833,,False,False,0.0,0,ambient,syn_beneficiary_905206,1400.0,syn_device_174488,,4203.15,5551.52,1.3208,,,,,,,123.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_564656,,,,syn_amb_00003033,2026-07-08T20:08:00+00:00,PAYMENT_INITIATED,1,,syn_acct_564656,,False,False,0.0,0,ambient,syn_beneficiary_815795,1404.0,syn_device_952444,,5939.73,8533.02,1.4366,,,,,,,3070.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_895667,,,,syn_amb_00003034,2026-07-26T08:27:00+00:00,PAYMENT_INITIATED,1,,syn_acct_895667,,False,False,0.0,0,ambient,syn_beneficiary_142862,1192.0,syn_device_266850,,6383.78,6501.24,1.0184,,,,,,,3098.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_717024,,,,syn_amb_00003035,2026-06-03T15:43:00+00:00,PAYMENT_INITIATED,1,,syn_acct_717024,,False,False,0.0,0,ambient,syn_beneficiary_376478,1724.0,syn_device_359985,,1728.68,3619.51,2.0938,,,,,,,3984.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_163918,,,,syn_amb_00003036,2026-07-27T10:36:00+00:00,SESSION_STARTED,1,,syn_acct_163918,,False,False,0.0,0,ambient,syn_beneficiary_505903,332.0,syn_device_510918,,,,,,,,,,,647.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_238739,,,,syn_amb_00003037,2026-08-25T11:01:00+00:00,PAYMENT_INITIATED,1,,syn_acct_238739,,False,False,0.0,0,ambient,syn_beneficiary_224272,997.0,syn_device_540191,,6545.72,12766.77,1.9504,,,,,,,87.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_804314,,,,syn_amb_00003038,2026-08-20T12:52:00+00:00,PAYMENT_INITIATED,1,,syn_acct_804314,,False,False,0.0,0,ambient,syn_beneficiary_486478,855.0,syn_device_982102,,5142.27,5507.89,1.0711,,,,,,,3476.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_412942,,,,syn_amb_00003039,2026-08-21T02:15:00+00:00,PAYMENT_INITIATED,1,,syn_acct_412942,,False,False,0.0,0,ambient,syn_beneficiary_142550,478.0,syn_device_501777,,3345.34,5790.78,1.731,,,,,,,2898.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_412942,,,,syn_amb_00003040,2026-07-17T14:47:00+00:00,PAYMENT_REPEATED,1,,syn_acct_412942,,False,False,0.0,0,ambient,syn_beneficiary_943245,741.0,syn_device_512841,,3345.34,1538.19,0.4598,,,2.0,,,,1511.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_617488,,,,syn_amb_00003041,2026-08-11T06:58:00+00:00,SESSION_STARTED,1,,syn_acct_617488,,False,False,0.0,0,ambient,syn_beneficiary_367109,1343.0,syn_device_415100,,,,,,,,,,,178.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_160738,,,,syn_amb_00003042,2026-06-18T20:55:00+00:00,PAYMENT_REPEATED,1,,syn_acct_160738,,False,False,0.0,0,ambient,syn_beneficiary_818125,1238.0,syn_device_421042,,10268.14,10718.91,1.0439,,,3.0,,,,3184.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_682765,,,,syn_amb_00003043,2026-06-01T18:38:00+00:00,PAYMENT_INITIATED,1,,syn_acct_682765,,False,False,0.0,0,ambient,syn_beneficiary_416985,1238.0,syn_device_778662,,3530.24,3855.02,1.092,,,,,,,1573.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_391476,,,,syn_amb_00003044,2026-06-16T09:03:00+00:00,PAYMENT_INITIATED,1,,syn_acct_391476,,False,False,0.0,0,ambient,syn_beneficiary_504058,888.0,syn_device_241232,,6133.38,3348.83,0.546,,,,,,,3642.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_581741,,,,syn_amb_00003045,2026-06-24T06:38:00+00:00,PAYMENT_INITIATED,1,,syn_acct_581741,,False,False,0.0,0,ambient,syn_beneficiary_326956,841.0,syn_device_924002,,6570.46,14063.41,2.1404,,,,,,,2755.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_479201,,,,syn_amb_00003046,2026-08-25T15:17:00+00:00,FUNDS_RECEIVED,1,,syn_acct_479201,,False,False,0.0,0,ambient,syn_beneficiary_786341,1424.0,syn_device_681755,,4861.02,8282.21,1.7038,,,,,,,1343.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_774079,,,,syn_amb_00003047,2026-07-17T20:21:00+00:00,SESSION_STARTED,1,,syn_acct_774079,,False,False,0.0,0,ambient,syn_beneficiary_991447,1303.0,syn_device_638169,,,,,,,,,,,3660.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_343962,,,,syn_amb_00003048,2026-08-29T18:40:00+00:00,SESSION_STARTED,1,,syn_acct_343962,,False,False,0.0,0,ambient,syn_beneficiary_722978,1265.0,syn_device_820626,,,,,,,,,,,431.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_668532,,,,syn_amb_00003049,2026-07-29T04:56:00+00:00,SESSION_STARTED,1,,syn_acct_668532,,False,False,0.0,0,ambient,syn_beneficiary_351765,637.0,syn_device_859541,,,,,,,,,,,3746.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_830429,,,,syn_amb_00003050,2026-08-02T03:22:00+00:00,PAYMENT_INITIATED,1,,syn_acct_830429,,False,False,0.0,0,ambient,syn_beneficiary_498738,451.0,syn_device_376477,,5751.11,8290.23,1.4415,,,,,,,853.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_801474,,,,syn_amb_00003051,2026-06-13T04:40:00+00:00,PAYMENT_INITIATED,1,,syn_acct_801474,,False,False,0.0,0,ambient,syn_beneficiary_855148,943.0,syn_device_395418,,3742.23,2825.01,0.7549,,,,,,,3953.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_379946,,,,syn_amb_00003052,2026-07-04T04:38:00+00:00,FUNDS_RECEIVED,1,,syn_acct_379946,,False,False,0.0,0,ambient,syn_beneficiary_657453,460.0,syn_device_347306,,7230.1,11327.4,1.5667,,,,,,,1035.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_787277,,,,syn_amb_00003053,2026-06-04T03:52:00+00:00,PAYMENT_REPEATED,1,,syn_acct_787277,,False,False,0.0,0,ambient,syn_beneficiary_948210,493.0,syn_device_823018,,11618.74,24443.51,2.1038,,,2.0,,,,347.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_577110,,,,syn_amb_00003054,2026-07-19T03:37:00+00:00,FUNDS_RECEIVED,1,,syn_acct_577110,,False,False,0.0,0,ambient,syn_beneficiary_623772,57.0,syn_device_525373,,9968.31,19057.42,1.9118,,,,,,,1561.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_794022,,,,syn_amb_00003055,2026-08-10T20:21:00+00:00,PAYMENT_INITIATED,1,,syn_acct_794022,,False,False,0.0,0,ambient,syn_beneficiary_863116,1412.0,syn_device_509368,,4634.08,8993.82,1.9408,,,,,,,2338.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_989921,,,,syn_amb_00003056,2026-07-12T06:45:00+00:00,PAYMENT_INITIATED,1,,syn_acct_989921,,False,False,0.0,0,ambient,syn_beneficiary_520873,1458.0,syn_device_715332,,4664.52,4331.47,0.9286,,,,,,,3695.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_794022,,,,syn_amb_00003057,2026-08-10T06:39:00+00:00,BENEFICIARY_ADDED,1,,syn_acct_794022,,False,False,0.0,0,ambient,syn_beneficiary_766608,408.0,syn_device_451800,,,,,,,,,,,1506.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_133659,,,,syn_amb_00003058,2026-08-18T00:40:00+00:00,PAYMENT_INITIATED,1,,syn_acct_133659,,False,False,0.0,0,ambient,syn_beneficiary_384011,791.0,syn_device_512119,,11296.42,15500.95,1.3722,,,,,,,3844.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_299122,,,,syn_amb_00003059,2026-08-27T14:07:00+00:00,SESSION_STARTED,1,,syn_acct_299122,,False,False,0.0,0,ambient,syn_beneficiary_946088,882.0,syn_device_166670,,,,,,,,,,,884.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_688637,,,,syn_amb_00003060,2026-06-26T23:47:00+00:00,PAYMENT_INITIATED,1,,syn_acct_688637,,False,False,0.0,0,ambient,syn_beneficiary_487909,1096.0,syn_device_123200,,5258.47,3347.02,0.6365,,,,,,,2887.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_388389,,,,syn_amb_00003061,2026-08-25T06:34:00+00:00,SESSION_STARTED,1,,syn_acct_388389,,False,False,0.0,0,ambient,syn_beneficiary_748361,1040.0,syn_device_421230,,,,,,,,,,,388.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_680099,,,,syn_amb_00003062,2026-06-13T23:30:00+00:00,PAYMENT_INITIATED,1,,syn_acct_680099,,False,False,0.0,0,ambient,syn_beneficiary_438791,760.0,syn_device_924733,,1444.92,1529.16,1.0583,,,,,,,2388.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_624902,,,,syn_amb_00003063,2026-06-17T12:58:00+00:00,PAYMENT_INITIATED,1,,syn_acct_624902,,False,False,0.0,0,ambient,syn_beneficiary_218323,490.0,syn_device_994905,,5057.22,9629.45,1.9041,,,,,,,85.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_955662,,,,syn_amb_00003064,2026-06-22T19:24:00+00:00,FUNDS_RECEIVED,1,,syn_acct_955662,,False,False,0.0,0,ambient,syn_beneficiary_485815,1469.0,syn_device_914659,,7322.85,6039.15,0.8247,,,,,,,2440.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_581741,,,,syn_amb_00003065,2026-08-24T22:26:00+00:00,PAYMENT_INITIATED,1,,syn_acct_581741,,False,False,0.0,0,ambient,syn_beneficiary_953160,107.0,syn_device_399803,,6570.46,6774.8,1.0311,,,,,,,2764.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_514850,,,,syn_amb_00003066,2026-06-23T13:21:00+00:00,SESSION_STARTED,1,,syn_acct_514850,,False,False,0.0,0,ambient,syn_beneficiary_931141,850.0,syn_device_265059,,,,,,,,,,,3374.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_865179,,,,syn_amb_00003067,2026-06-29T02:54:00+00:00,PAYMENT_INITIATED,1,,syn_acct_865179,,False,False,0.0,0,ambient,syn_beneficiary_323861,1658.0,syn_device_853291,,2426.23,2187.97,0.9018,,,,,,,258.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_609597,,,,syn_amb_00003068,2026-08-10T02:47:00+00:00,SESSION_STARTED,1,,syn_acct_609597,,False,False,0.0,0,ambient,syn_beneficiary_580140,213.0,syn_device_336983,,,,,,,,,,,3966.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_526156,,,,syn_amb_00003069,2026-07-29T18:22:00+00:00,FUNDS_RECEIVED,1,,syn_acct_526156,,False,False,0.0,0,ambient,syn_beneficiary_819594,249.0,syn_device_866373,,1783.58,636.74,0.357,,,,,,,2060.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_717024,,,,syn_amb_00003070,2026-06-13T22:23:00+00:00,FUNDS_RECEIVED,1,,syn_acct_717024,,False,False,0.0,0,ambient,syn_beneficiary_226088,754.0,syn_device_183257,,1728.68,3539.47,2.0475,,,,,,,3019.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_446479,,,,syn_amb_00003071,2026-07-21T16:44:00+00:00,PAYMENT_INITIATED,1,,syn_acct_446479,,False,False,0.0,0,ambient,syn_beneficiary_394493,320.0,syn_device_433799,,5497.4,11218.54,2.0407,,,,,,,886.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_456699,,,,syn_amb_00003072,2026-08-07T06:38:00+00:00,BENEFICIARY_ADDED,1,,syn_acct_456699,,False,False,0.0,0,ambient,syn_beneficiary_284778,1035.0,syn_device_553976,,,,,,,,,,,3296.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_658582,,,,syn_amb_00003073,2026-07-30T05:00:00+00:00,PAYMENT_INITIATED,1,,syn_acct_658582,,False,False,0.0,0,ambient,syn_beneficiary_811681,99.0,syn_device_622248,,4560.37,8682.49,1.9039,,,,,,,490.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_426858,,,,syn_amb_00003074,2026-08-19T03:52:00+00:00,PAYMENT_INITIATED,1,,syn_acct_426858,,False,False,0.0,0,ambient,syn_beneficiary_779587,1385.0,syn_device_955499,,6944.84,14815.43,2.1333,,,,,,,133.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_272634,,,,syn_amb_00003075,2026-08-19T16:08:00+00:00,SESSION_STARTED,1,,syn_acct_272634,,False,False,0.0,0,ambient,syn_beneficiary_878013,302.0,syn_device_960205,,,,,,,,,,,941.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_694916,,,,syn_amb_00003076,2026-07-10T03:17:00+00:00,PAYMENT_INITIATED,1,,syn_acct_694916,,False,False,0.0,0,ambient,syn_beneficiary_519750,663.0,syn_device_815095,,1168.02,643.46,0.5509,,,,,,,1695.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_835911,,,,syn_amb_00003077,2026-06-26T08:44:00+00:00,PAYMENT_INITIATED,1,,syn_acct_835911,,False,False,0.0,0,ambient,syn_beneficiary_164954,1694.0,syn_device_777071,,2197.45,673.52,0.3065,,,,,,,221.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_159642,,,,syn_amb_00003078,2026-06-14T21:08:00+00:00,SESSION_STARTED,1,,syn_acct_159642,,False,False,0.0,0,ambient,syn_beneficiary_953196,1099.0,syn_device_560669,,,,,,,,,,,287.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_671858,,,,syn_amb_00003079,2026-07-30T01:55:00+00:00,PAYMENT_REPEATED,1,,syn_acct_671858,,False,False,0.0,0,ambient,syn_beneficiary_644361,93.0,syn_device_790262,,9561.64,9544.43,0.9982,,,2.0,,,,178.0,,,,,,,,,,,,,,,,,,,,,,,,
