sender_account_id,urgency_level,channel_switch_count,content_available,event_id,occurred_at,event_type,sequence,chain_id,group_key,attack_family,is_attack,fraud_contributing,value_at_risk_inr,label,source,beneficiary_id,beneficiary_age_days,beneficiary_kyc_tier,device_id,customer_authorized,balance_drain_ratio,add_to_payment_seconds,sender_baseline_amount_inr,amount_inr,amount_to_baseline_ratio,strong_authentication_passed,customer_confirmation_complete,payment_count,payment_interval_minutes,campaign_duration_minutes,receiver_inbound_sender_count,funds_dwell_time_seconds,network_id,session_age_seconds,device_is_new,network_is_new,change_risk_band,supplier_id,supplier_relationship_days,approval_step_count,session_history_depth,merchant_id,outflow_ratio,warmup_event_count,device_shared_across_accounts,network_shared_across_accounts,sender_count,beneficiary_count,mule_count,identity_id,profile_consistency_score,linked_attribute_count,document_consistency_score,liveness_confidence,verification_retry_count,device_reused_across_profiles,account_age_days,dormancy_days_before_activity
syn_sender_472291,,,,syn_evt_d76cc590f7405615b84e,2026-08-02T10:18:00+00:00,FUNDS_RECEIVED,5,CTRL-BEC-01-01-4202002,CTRL-BEC-01-01-4202002,,False,False,0.0,0,control,syn_beneficiary_963368,,,,,,,3382.83,5505.22,1.6274,True,True,,,,64.0,28664.0,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_472291,3.0,,False,syn_evt_f2b9f65e435c54b79016,2026-08-02T10:20:00+00:00,COMMUNICATION_RISK_CONTEXT,1,CTRL-BEC-01-02-4202002,CTRL-BEC-01-02-4202002,,False,False,0.0,0,control,,,,,,,,,,,True,True,,,,,,,,,,,syn_supplier_689186,,,,,,,,,,,,,,,,,,,,
syn_sender_472291,,,,syn_evt_cc0e056b3a705b809c6f,2026-08-02T10:21:30+00:00,SUPPLIER_PROFILE_CHANGED,2,CTRL-BEC-01-02-4202002,CTRL-BEC-01-02-4202002,,False,False,0.0,0,control,,,,,,,,,,,True,True,,,,,,,,,,,syn_supplier_689186,30.0,1.0,,,,,,,,,,,,,,,,,,
syn_sender_472291,,,,syn_evt_3f9c0d1f182652abad40,2026-08-02T10:23:00+00:00,BENEFICIARY_ADDED,3,CTRL-BEC-01-02-4202002,CTRL-BEC-01-02-4202002,,False,False,0.0,0,control,syn_beneficiary_963368,573.0,min_kyc,,,,,,,,True,True,,,,,,,,,,,syn_supplier_689186,,,,,,,,,,,,,,,,,,,,
syn_sender_472291,,,,syn_evt_133117a880965219bc31,2026-08-02T10:25:00+00:00,PAYMENT_INITIATED,4,CTRL-BEC-01-02-4202002,CTRL-BEC-01-02-4202002,,False,False,0.0,0,control,syn_beneficiary_963368,,,,,0.097,84695.0,3382.83,4558.36,1.3475,True,True,,,,,,,,,,,syn_supplier_689186,,,,,,,,,,,,,,,,,,,,
syn_sender_472291,,,,syn_evt_70ddf66a9f7d58139680,2026-08-02T10:28:00+00:00,FUNDS_RECEIVED,5,CTRL-BEC-01-02-4202002,CTRL-BEC-01-02-4202002,,False,False,0.0,0,control,syn_beneficiary_963368,,,,,,,3382.83,4549.57,1.3449,True,True,,,,59.0,172660.0,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_472291,1.0,,False,syn_evt_da3bd7d455e852389fb1,2026-08-02T10:30:00+00:00,COMMUNICATION_RISK_CONTEXT,1,CTRL-BEC-01-03-4202002,CTRL-BEC-01-03-4202002,,False,False,0.0,0,control,,,,,,,,,,,True,True,,,,,,,,,,,syn_supplier_689186,,,,,,,,,,,,,,,,,,,,
syn_sender_472291,,,,syn_evt_cbce56b2baae52baa70f,2026-08-02T10:31:30+00:00,SUPPLIER_PROFILE_CHANGED,2,CTRL-BEC-01-03-4202002,CTRL-BEC-01-03-4202002,,False,False,0.0,0,control,,,,,,,,,,,True,True,,,,,,,,,,,syn_supplier_689186,30.0,1.0,,,,,,,,,,,,,,,,,,
syn_sender_472291,,,,syn_evt_8d2df2ffbdd55f3eb493,2026-08-02T10:33:00+00:00,BENEFICIARY_ADDED,3,CTRL-BEC-01-03-4202002,CTRL-BEC-01-03-4202002,,False,False,0.0,0,control,syn_beneficiary_963368,453.0,full_kyc,,,,,,,,True,True,,,,,,,,,,,syn_supplier_689186,,,,,,,,,,,,,,,,,,,,
syn_sender_472291,,,,syn_evt_bd658cc73b3254d0abaa,2026-08-02T10:35:00+00:00,PAYMENT_INITIATED,4,CTRL-BEC-01-03-4202002,CTRL-BEC-01-03-4202002,,False,False,0.0,0,control,syn_beneficiary_963368,,,,,0.6495,45895.0,3382.83,4052.29,1.1979,True,True,,,,,,,,,,,syn_supplier_689186,,,,,,,,,,,,,,,,,,,,
syn_sender_472291,,,,syn_evt_5f360b1213d050379084,2026-08-02T10:38:00+00:00,FUNDS_RECEIVED,5,CTRL-BEC-01-03-4202002,CTRL-BEC-01-03-4202002,,False,False,0.0,0,control,syn_beneficiary_963368,,,,,,,3382.83,3737.69,1.1049,True,True,,,,111.0,24195.0,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_910278,5.0,,False,syn_evt_b0b99a3f68265f83a11e,2026-08-01T10:23:00+00:00,COMMUNICATION_RISK_CONTEXT,1,RT-BEC-01-04202003-BASE,RT-BEC-01-04202003-BASE,BEC-01,True,False,0.0,0,attack,,,,,,,,,,,,,,,,,,,,,,,syn_supplier_549867,,,,,,,,,,,,,,,,,,,,
syn_sender_910278,,,,syn_evt_a23dc2cd03dd57028c5a,2026-08-01T10:24:30+00:00,SUPPLIER_PROFILE_CHANGED,2,RT-BEC-01-04202003-BASE,RT-BEC-01-04202003-BASE,BEC-01,True,True,0.0,1,attack,,,,,,,,,,,,,,,,,,,,,,,syn_supplier_549867,30.0,1.0,,,,,,,,,,,,,,,,,,
syn_sender_910278,,,,syn_evt_3886ce85faea5c05964c,2026-08-01T10:26:00+00:00,BENEFICIARY_ADDED,3,RT-BEC-01-04202003-BASE,RT-BEC-01-04202003-BASE,BEC-01,True,True,0.0,1,attack,syn_beneficiary_898850,0.0,min_kyc,,,,,,,,,,,,,,,,,,,,syn_supplier_549867,,,,,,,,,,,,,,,,,,,,
syn_sender_910278,,,,syn_evt_f40bd6d62c575b8c8333,2026-08-01T10:28:00+00:00,PAYMENT_INITIATED,4,RT-BEC-01-04202003-BASE,RT-BEC-01-04202003-BASE,BEC-01,True,True,77505.48,1,attack,syn_beneficiary_898850,,,,,0.95,20.0,6458.79,77505.48,12.0,False,False,,,,,,,,,,,syn_supplier_549867,,,,,,,,,,,,,,,,,,,,
syn_sender_910278,,,,syn_evt_3dbf0d8d84a051489285,2026-08-01T10:31:00+00:00,FUNDS_RECEIVED,5,RT-BEC-01-04202003-BASE,RT-BEC-01-04202003-BASE,BEC-01,True,True,0.0,1,attack,syn_beneficiary_898850,,,,,,,6458.79,6458.79,1.0,True,False,,,,220.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_910278,2.0,,False,syn_evt_64e19c8696c05022b312,2026-08-02T10:10:00+00:00,COMMUNICATION_RISK_CONTEXT,1,CTRL-BEC-01-01-4202003,CTRL-BEC-01-01-4202003,,False,False,0.0,0,control,,,,,,,,,,,True,True,,,,,,,,,,,syn_supplier_549867,,,,,,,,,,,,,,,,,,,,
syn_sender_910278,,,,syn_evt_b586935c85305c6c846b,2026-08-02T10:11:30+00:00,SUPPLIER_PROFILE_CHANGED,2,CTRL-BEC-01-01-4202003,CTRL-BEC-01-01-4202003,,False,False,0.0,0,control,,,,,,,,,,,True,True,,,,,,,,,,,syn_supplier_549867,30.0,1.0,,,,,,,,,,,,,,,,,,
syn_sender_910278,,,,syn_evt_1957827681f35b3f9d7b,2026-08-02T10:13:00+00:00,BENEFICIARY_ADDED,3,CTRL-BEC-01-01-4202003,CTRL-BEC-01-01-4202003,,False,False,0.0,0,control,syn_beneficiary_898850,852.0,full_kyc,,,,,,,,True,True,,,,,,,,,,,syn_supplier_549867,,,,,,,,,,,,,,,,,,,,
syn_sender_910278,,,,syn_evt_57266a0147b958f6bb44,2026-08-02T10:15:00+00:00,PAYMENT_INITIATED,4,CTRL-BEC-01-01-4202003,CTRL-BEC-01-01-4202003,,False,False,0.0,0,control,syn_beneficiary_898850,,,,,0.7054,17761.0,6458.79,4100.69,0.6349,True,True,,,,,,,,,,,syn_supplier_549867,,,,,,,,,,,,,,,,,,,,
syn_sender_910278,,,,syn_evt_b75230f8edb05bd9842e,2026-08-02T10:18:00+00:00,FUNDS_RECEIVED,5,CTRL-BEC-01-01-4202003,CTRL-BEC-01-01-4202003,,False,False,0.0,0,control,syn_beneficiary_898850,,,,,,,6458.79,4629.01,0.7167,True,True,,,,109.0,145434.0,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_910278,3.0,,False,syn_evt_a9ad1b29d5105ebf83a3,2026-08-02T10:20:00+00:00,COMMUNICATION_RISK_CONTEXT,1,CTRL-BEC-01-02-4202003,CTRL-BEC-01-02-4202003,,False,False,0.0,0,control,,,,,,,,,,,True,True,,,,,,,,,,,syn_supplier_549867,,,,,,,,,,,,,,,,,,,,
syn_sender_910278,,,,syn_evt_00d4a5cc261c593e8199,2026-08-02T10:21:30+00:00,SUPPLIER_PROFILE_CHANGED,2,CTRL-BEC-01-02-4202003,CTRL-BEC-01-02-4202003,,False,False,0.0,0,control,,,,,,,,,,,True,True,,,,,,,,,,,syn_supplier_549867,30.0,1.0,,,,,,,,,,,,,,,,,,
syn_sender_910278,,,,syn_evt_5054f2d10e2652f59a1a,2026-08-02T10:23:00+00:00,BENEFICIARY_ADDED,3,CTRL-BEC-01-02-4202003,CTRL-BEC-01-02-4202003,,False,False,0.0,0,control,syn_beneficiary_898850,1405.0,full_kyc,,,,,,,,True,True,,,,,,,,,,,syn_supplier_549867,,,,,,,,,,,,,,,,,,,,
syn_sender_910278,,,,syn_evt_b6856055979b53d9818a,2026-08-02T10:25:00+00:00,PAYMENT_INITIATED,4,CTRL-BEC-01-02-4202003,CTRL-BEC-01-02-4202003,,False,False,0.0,0,control,syn_beneficiary_898850,,,,,0.3834,1050.0,6458.79,10992.21,1.7019,True,True,,,,,,,,,,,syn_supplier_549867,,,,,,,,,,,,,,,,,,,,
syn_sender_910278,,,,syn_evt_0745e669ee2b50179139,2026-08-02T10:28:00+00:00,FUNDS_RECEIVED,5,CTRL-BEC-01-02-4202003,CTRL-BEC-01-02-4202003,,False,False,0.0,0,control,syn_beneficiary_898850,,,,,,,6458.79,7505.76,1.1621,True,True,,,,94.0,91002.0,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_910278,0.0,,False,syn_evt_a372fb7697045ae19fba,2026-08-02T10:30:00+00:00,COMMUNICATION_RISK_CONTEXT,1,CTRL-BEC-01-03-4202003,CTRL-BEC-01-03-4202003,,False,False,0.0,0,control,,,,,,,,,,,True,True,,,,,,,,,,,syn_supplier_549867,,,,,,,,,,,,,,,,,,,,
syn_sender_910278,,,,syn_evt_901e031ee8255c52b6ce,2026-08-02T10:31:30+00:00,SUPPLIER_PROFILE_CHANGED,2,CTRL-BEC-01-03-4202003,CTRL-BEC-01-03-4202003,,False,False,0.0,0,control,,,,,,,,,,,True,True,,,,,,,,,,,syn_supplier_549867,30.0,1.0,,,,,,,,,,,,,,,,,,
syn_sender_910278,,,,syn_evt_e5169b49d21f52399f6c,2026-08-02T10:33:00+00:00,BENEFICIARY_ADDED,3,CTRL-BEC-01-03-4202003,CTRL-BEC-01-03-4202003,,False,False,0.0,0,control,syn_beneficiary_898850,1245.0,min_kyc,,,,,,,,True,True,,,,,,,,,,,syn_supplier_549867,,,,,,,,,,,,,,,,,,,,
syn_sender_910278,,,,syn_evt_210608829a2d5053bed7,2026-08-02T10:35:00+00:00,PAYMENT_INITIATED,4,CTRL-BEC-01-03-4202003,CTRL-BEC-01-03-4202003,,False,False,0.0,0,control,syn_beneficiary_898850,,,,,0.2858,40496.0,6458.79,8249.81,1.2773,True,True,,,,,,,,,,,syn_supplier_549867,,,,,,,,,,,,,,,,,,,,
syn_sender_910278,,,,syn_evt_90d4e88a4cb3564887c0,2026-08-02T10:38:00+00:00,FUNDS_RECEIVED,5,CTRL-BEC-01-03-4202003,CTRL-BEC-01-03-4202003,,False,False,0.0,0,control,syn_beneficiary_898850,,,,,,,6458.79,8097.39,1.2537,True,True,,,,134.0,8764.0,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_245886,4.0,,False,syn_evt_0b4f76ecfd0c5605b68d,2026-08-01T12:00:00+00:00,COMMUNICATION_RISK_CONTEXT,1,RT-BEC-01-04202100-BASE,RT-BEC-01-04202100-BASE,BEC-01,True,False,0.0,0,attack,,,,,,,,,,,,,,,,,,,,,,,syn_supplier_645062,,,,,,,,,,,,,,,,,,,,
syn_sender_245886,,,,syn_evt_2c49ef22a91b5348893d,2026-08-01T12:01:30+00:00,SUPPLIER_PROFILE_CHANGED,2,RT-BEC-01-04202100-BASE,RT-BEC-01-04202100-BASE,BEC-01,True,True,0.0,1,attack,,,,,,,,,,,,,,,,,,,,,,,syn_supplier_645062,365.0,2.0,,,,,,,,,,,,,,,,,,
syn_sender_245886,,,,syn_evt_75568042d0225d6dbbe5,2026-08-01T12:03:00+00:00,BENEFICIARY_ADDED,3,RT-BEC-01-04202100-BASE,RT-BEC-01-04202100-BASE,BEC-01,True,True,0.0,1,attack,syn_beneficiary_856095,14.0,min_kyc,,,,,,,,,,,,,,,,,,,,syn_supplier_645062,,,,,,,,,,,,,,,,,,,,
syn_sender_245886,,,,syn_evt_6862a989aa54562aa967,2026-08-01T12:05:00+00:00,PAYMENT_INITIATED,4,RT-BEC-01-04202100-BASE,RT-BEC-01-04202100-BASE,BEC-01,True,True,21247.32,1,attack,syn_beneficiary_856095,,,,,0.8,300.0,3541.22,21247.32,6.0,True,False,,,,,,,,,,,syn_supplier_645062,,,,,,,,,,,,,,,,,,,,
syn_sender_245886,,,,syn_evt_6b7a036b257c5a1586b8,2026-08-01T12:08:00+00:00,FUNDS_RECEIVED,5,RT-BEC-01-04202100-BASE,RT-BEC-01-04202100-BASE,BEC-01,True,True,0.0,1,attack,syn_beneficiary_856095,,,,,,,3541.22,3541.22,1.0,True,False,,,,90.0,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_245886,3.0,,False,syn_evt_a0fe107f8e965946b821,2026-08-02T10:10:00+00:00,COMMUNICATION_RISK_CONTEXT,1,CTRL-BEC-01-01-4202100,CTRL-BEC-01-01-4202100,,False,False,0.0,0,control,,,,,,,,,,,True,True,,,,,,,,,,,syn_supplier_645062,,,,,,,,,,,,,,,,,,,,
syn_sender_245886,,,,syn_evt_d0be1d4c600254728058,2026-08-02T10:11:30+00:00,SUPPLIER_PROFILE_CHANGED,2,CTRL-BEC-01-01-4202100,CTRL-BEC-01-01-4202100,,False,False,0.0,0,control,,,,,,,,,,,True,True,,,,,,,,,,,syn_supplier_645062,365.0,2.0,,,,,,,,,,,,,,,,,,
syn_sender_245886,,,,syn_evt_49687531fe305a4b8d6b,2026-08-02T10:13:00+00:00,BENEFICIARY_ADDED,3,CTRL-BEC-01-01-4202100,CTRL-BEC-01-01-4202100,,False,False,0.0,0,control,syn_beneficiary_856095,442.0,min_kyc,,,,,,,,True,True,,,,,,,,,,,syn_supplier_645062,,,,,,,,,,,,,,,,,,,,
syn_sender_245886,,,,syn_evt_40a366c277ce5b29a860,2026-08-02T10:15:00+00:00,PAYMENT_INITIATED,4,CTRL-BEC-01-01-4202100,CTRL-BEC-01-01-4202100,,False,False,0.0,0,control,syn_beneficiary_856095,,,,,0.2441,1147.0,3541.22,2604.57,0.7355,True,True,,,,,,,,,,,syn_supplier_645062,,,,,,,,,,,,,,,,,,,,
syn_sender_245886,,,,syn_evt_e18ad89f193c5ad084c4,2026-08-02T10:18:00+00:00,FUNDS_RECEIVED,5,CTRL-BEC-01-01-4202100,CTRL-BEC-01-01-4202100,,False,False,0.0,0,control,syn_beneficiary_856095,,,,,,,3541.22,6074.25,1.7153,True,True,,,,82.0,22657.0,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_245886,3.0,,False,syn_evt_8ff04b9fa5b451a6ad6a,2026-08-02T10:20:00+00:00,COMMUNICATION_RISK_CONTEXT,1,CTRL-BEC-01-02-4202100,CTRL-BEC-01-02-4202100,,False,False,0.0,0,control,,,,,,,,,,,True,True,,,,,,,,,,,syn_supplier_645062,,,,,,,,,,,,,,,,,,,,
syn_sender_245886,,,,syn_evt_b63c7eb7c3e159ed8797,2026-08-02T10:21:30+00:00,SUPPLIER_PROFILE_CHANGED,2,CTRL-BEC-01-02-4202100,CTRL-BEC-01-02-4202100,,False,False,0.0,0,control,,,,,,,,,,,True,True,,,,,,,,,,,syn_supplier_645062,365.0,2.0,,,,,,,,,,,,,,,,,,
syn_sender_245886,,,,syn_evt_ca7b10fc56bd5ec5bbd8,2026-08-02T10:23:00+00:00,BENEFICIARY_ADDED,3,CTRL-BEC-01-02-4202100,CTRL-BEC-01-02-4202100,,False,False,0.0,0,control,syn_beneficiary_856095,1166.0,full_kyc,,,,,,,,True,True,,,,,,,,,,,syn_supplier_645062,,,,,,,,,,,,,,,,,,,,
syn_sender_245886,,,,syn_evt_16c5cab40f0f5499b2b9,2026-08-02T10:25:00+00:00,PAYMENT_INITIATED,4,CTRL-BEC-01-02-4202100,CTRL-BEC-01-02-4202100,,False,False,0.0,0,control,syn_beneficiary_856095,,,,,0.3412,22995.0,3541.22,5532.8,1.5624,True,True,,,,,,,,,,,syn_supplier_645062,,,,,,,,,,,,,,,,,,,,
syn_sender_245886,,,,syn_evt_2ce6a07e97ed5fd8ac45,2026-08-02T10:28:00+00:00,FUNDS_RECEIVED,5,CTRL-BEC-01-02-4202100,CTRL-BEC-01-02-4202100,,False,False,0.0,0,control,syn_beneficiary_856095,,,,,,,3541.22,3720.05,1.0505,True,True,,,,25.0,34828.0,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_245886,1.0,,False,syn_evt_f5a5168dc03f58219b0e,2026-08-02T10:30:00+00:00,COMMUNICATION_RISK_CONTEXT,1,CTRL-BEC-01-03-4202100,CTRL-BEC-01-03-4202100,,False,False,0.0,0,control,,,,,,,,,,,True,True,,,,,,,,,,,syn_supplier_645062,,,,,,,,,,,,,,,,,,,,
syn_sender_245886,,,,syn_evt_d3fd6a9dd38f5bfc8699,2026-08-02T10:31:30+00:00,SUPPLIER_PROFILE_CHANGED,2,CTRL-BEC-01-03-4202100,CTRL-BEC-01-03-4202100,,False,False,0.0,0,control,,,,,,,,,,,True,True,,,,,,,,,,,syn_supplier_645062,365.0,2.0,,,,,,,,,,,,,,,,,,
syn_sender_245886,,,,syn_evt_9a6236df26705ffa85bc,2026-08-02T10:33:00+00:00,BENEFICIARY_ADDED,3,CTRL-BEC-01-03-4202100,CTRL-BEC-01-03-4202100,,False,False,0.0,0,control,syn_beneficiary_856095,276.0,min_kyc,,,,,,,,True,True,,,,,,,,,,,syn_supplier_645062,,,,,,,,,,,,,,,,,,,,
syn_sender_245886,,,,syn_evt_b5eb34ce3c9f5ea6a027,2026-08-02T10:35:00+00:00,PAYMENT_INITIATED,4,CTRL-BEC-01-03-4202100,CTRL-BEC-01-03-4202100,,False,False,0.0,0,control,syn_beneficiary_856095,,,,,0.2941,77522.0,3541.22,2180.33,0.6157,True,True,,,,,,,,,,,syn_supplier_645062,,,,,,,,,,,,,,,,,,,,
syn_sender_245886,,,,syn_evt_aacfa4f6bd1a5ba99874,2026-08-02T10:38:00+00:00,FUNDS_RECEIVED,5,CTRL-BEC-01-03-4202100,CTRL-BEC-01-03-4202100,,False,False,0.0,0,control,syn_beneficiary_856095,,,,,,,3541.22,4436.44,1.2528,True,True,,,,30.0,139998.0,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_588894,4.0,,False,syn_evt_5d39bc6a3eab586d906c,2026-08-01T12:01:00+00:00,COMMUNICATION_RISK_CONTEXT,1,RT-BEC-01-04202101-BASE,RT-BEC-01-04202101-BASE,BEC-01,True,False,0.0,0,attack,,,,,,,,,,,,,,,,,,,,,,,syn_supplier_624241,,,,,,,,,,,,,,,,,,,,
syn_sender_588894,,,,syn_evt_7837af7310865e68aac7,2026-08-01T12:02:30+00:00,SUPPLIER_PROFILE_CHANGED,2,RT-BEC-01-04202101-BASE,RT-BEC-01-04202101-BASE,BEC-01,True,True,0.0,1,attack,,,,,,,,,,,,,,,,,,,,,,,syn_supplier_624241,365.0,2.0,,,,,,,,,,,,,,,,,,
syn_sender_588894,,,,syn_evt_96f04f52252959fea016,2026-08-01T12:04:00+00:00,BENEFICIARY_ADDED,3,RT-BEC-01-04202101-BASE,RT-BEC-01-04202101-BASE,BEC-01,True,True,0.0,1,attack,syn_beneficiary_540047,14.0,min_kyc,,,,,,,,,,,,,,,,,,,,syn_supplier_624241,,,,,,,,,,,,,,,,,,,,
syn_sender_588894,,,,syn_evt_77dc6732816350a19163,2026-08-01T12:06:00+00:00,PAYMENT_INITIATED,4,RT-BEC-01-04202101-BASE,RT-BEC-01-04202101-BASE,BEC-01,True,True,22216.68,1,attack,syn_beneficiary_540047,,,,,0.8,300.0,3702.78,22216.68,6.0,False,False,,,,,,,,,,,syn_supplier_624241,,,,,,,,,,,,,,,,,,,,
syn_sender_588894,,,,syn_evt_7f0d614373d957579f04,2026-08-01T12:09:00+00:00,FUNDS_RECEIVED,5,RT-BEC-01-04202101-BASE,RT-BEC-01-04202101-BASE,BEC-01,True,True,0.0,1,attack,syn_beneficiary_540047,,,,,,,3702.78,3702.78,1.0,True,False,,,,90.0,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_588894,1.0,,False,syn_evt_92a28d39dd7a5e2592f2,2026-08-02T10:10:00+00:00,COMMUNICATION_RISK_CONTEXT,1,CTRL-BEC-01-01-4202101,CTRL-BEC-01-01-4202101,,False,False,0.0,0,control,,,,,,,,,,,True,True,,,,,,,,,,,syn_supplier_624241,,,,,,,,,,,,,,,,,,,,
syn_sender_588894,,,,syn_evt_21eb329dbbd2515891c0,2026-08-02T10:11:30+00:00,SUPPLIER_PROFILE_CHANGED,2,CTRL-BEC-01-01-4202101,CTRL-BEC-01-01-4202101,,False,False,0.0,0,control,,,,,,,,,,,True,True,,,,,,,,,,,syn_supplier_624241,365.0,2.0,,,,,,,,,,,,,,,,,,
syn_sender_588894,,,,syn_evt_5af950704e655450821b,2026-08-02T10:13:00+00:00,BENEFICIARY_ADDED,3,CTRL-BEC-01-01-4202101,CTRL-BEC-01-01-4202101,,False,False,0.0,0,control,syn_beneficiary_540047,740.0,full_kyc,,,,,,,,True,True,,,,,,,,,,,syn_supplier_624241,,,,,,,,,,,,,,,,,,,,
syn_sender_588894,,,,syn_evt_84a0fe38262c5337bdc4,2026-08-02T10:15:00+00:00,PAYMENT_INITIATED,4,CTRL-BEC-01-01-4202101,CTRL-BEC-01-01-4202101,,False,False,0.0,0,control,syn_beneficiary_540047,,,,,0.7619,79645.0,3702.78,1981.73,0.5352,True,True,,,,,,,,,,,syn_supplier_624241,,,,,,,,,,,,,,,,,,,,
syn_sender_588894,,,,syn_evt_19f37b47385858f1b99e,2026-08-02T10:18:00+00:00,FUNDS_RECEIVED,5,CTRL-BEC-01-01-4202101,CTRL-BEC-01-01-4202101,,False,False,0.0,0,control,syn_beneficiary_540047,,,,,,,3702.78,4040.84,1.0913,True,True,,,,33.0,2359.0,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_588894,0.0,,False,syn_evt_07a2b8d0fe7c5ad880d2,2026-08-02T10:20:00+00:00,COMMUNICATION_RISK_CONTEXT,1,CTRL-BEC-01-02-4202101,CTRL-BEC-01-02-4202101,,False,False,0.0,0,control,,,,,,,,,,,True,True,,,,,,,,,,,syn_supplier_624241,,,,,,,,,,,,,,,,,,,,
syn_sender_588894,,,,syn_evt_49593137496753a38fc5,2026-08-02T10:21:30+00:00,SUPPLIER_PROFILE_CHANGED,2,CTRL-BEC-01-02-4202101,CTRL-BEC-01-02-4202101,,False,False,0.0,0,control,,,,,,,,,,,True,True,,,,,,,,,,,syn_supplier_624241,365.0,2.0,,,,,,,,,,,,,,,,,,
syn_sender_588894,,,,syn_evt_8362d70dc6605321a62a,2026-08-02T10:23:00+00:00,BENEFICIARY_ADDED,3,CTRL-BEC-01-02-4202101,CTRL-BEC-01-02-4202101,,False,False,0.0,0,control,syn_beneficiary_540047,1246.0,business_kyc,,,,,,,,True,True,,,,,,,,,,,syn_supplier_624241,,,,,,,,,,,,,,,,,,,,
syn_sender_588894,,,,syn_evt_c4e55192e81d5db88754,2026-08-02T10:25:00+00:00,PAYMENT_INITIATED,4,CTRL-BEC-01-02-4202101,CTRL-BEC-01-02-4202101,,False,False,0.0,0,control,syn_beneficiary_540047,,,,,0.1461,80438.0,3702.78,2437.17,0.6582,True,True,,,,,,,,,,,syn_supplier_624241,,,,,,,,,,,,,,,,,,,,
syn_sender_588894,,,,syn_evt_d5a7f06f06cc5ce1be9e,2026-08-02T10:28:00+00:00,FUNDS_RECEIVED,5,CTRL-BEC-01-02-4202101,CTRL-BEC-01-02-4202101,,False,False,0.0,0,control,syn_beneficiary_540047,,,,,,,3702.78,6456.91,1.7438,True,True,,,,122.0,154278.0,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_588894,3.0,,False,syn_evt_539bb60f0edf59e1a6bc,2026-08-02T10:30:00+00:00,COMMUNICATION_RISK_CONTEXT,1,CTRL-BEC-01-03-4202101,CTRL-BEC-01-03-4202101,,False,False,0.0,0,control,,,,,,,,,,,True,True,,,,,,,,,,,syn_supplier_624241,,,,,,,,,,,,,,,,,,,,
syn_sender_588894,,,,syn_evt_ab0d7fbb7d035ff68b3f,2026-08-02T10:31:30+00:00,SUPPLIER_PROFILE_CHANGED,2,CTRL-BEC-01-03-4202101,CTRL-BEC-01-03-4202101,,False,False,0.0,0,control,,,,,,,,,,,True,True,,,,,,,,,,,syn_supplier_624241,365.0,2.0,,,,,,,,,,,,,,,,,,
syn_sender_588894,,,,syn_evt_49cf23c4b6b359308085,2026-08-02T10:33:00+00:00,BENEFICIARY_ADDED,3,CTRL-BEC-01-03-4202101,CTRL-BEC-01-03-4202101,,False,False,0.0,0,control,syn_beneficiary_540047,198.0,full_kyc,,,,,,,,True,True,,,,,,,,,,,syn_supplier_624241,,,,,,,,,,,,,,,,,,,,
syn_sender_588894,,,,syn_evt_262e64af650f5b608abd,2026-08-02T10:35:00+00:00,PAYMENT_INITIATED,4,CTRL-BEC-01-03-4202101,CTRL-BEC-01-03-4202101,,False,False,0.0,0,control,syn_beneficiary_540047,,,,,0.8141,77042.0,3702.78,3559.85,0.9614,True,True,,,,,,,,,,,syn_supplier_624241,,,,,,,,,,,,,,,,,,,,
syn_sender_588894,,,,syn_evt_18da767a52505f0f8526,2026-08-02T10:38:00+00:00,FUNDS_RECEIVED,5,CTRL-BEC-01-03-4202101,CTRL-BEC-01-03-4202101,,False,False,0.0,0,control,syn_beneficiary_540047,,,,,,,3702.78,5502.33,1.486,True,True,,,,93.0,37936.0,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_sender_909853,4.0,,False,syn_evt_764029efc58954e5be8b,2026-08-01T12:02:00+00:00,COMMUNICATION_RISK_CONTEXT,1,RT-BEC-01-04202102-BASE,RT-BEC-01-04202102-BASE,BEC-01,True,False,0.0,0,attack,,,,,,,,,,,,,,,,,,,,,,,syn_supplier_161890,,,,,,,,,,,,,,,,,,,,
syn_sender_909853,,,,syn_evt_f20f187e17395e0b9f40,2026-08-01T12:03:30+00:00,SUPPLIER_PROFILE_CHANGED,2,RT-BEC-01-04202102-BASE,RT-BEC-01-04202102-BASE,BEC-01,True,True,0.0,1,attack,,,,,,,,,,,,,,,,,,,,,,,syn_supplier_161890,365.0,2.0,,,,,,,,,,,,,,,,,,
