sender_account_id,urgency_level,channel_switch_count,content_available,event_id,occurred_at,event_type,sequence,chain_id,group_key,attack_family,is_attack,fraud_contributing,value_at_risk_inr,label,source,beneficiary_id,beneficiary_age_days,beneficiary_kyc_tier,beneficiary_name_match_score,device_id,customer_authorized,balance_drain_ratio,add_to_payment_seconds,sender_baseline_amount_inr,amount_inr,amount_to_baseline_ratio,strong_authentication_passed,customer_confirmation_complete,payment_count,payment_interval_minutes,campaign_duration_minutes,receiver_inbound_sender_count,funds_dwell_time_seconds,network_id,session_age_seconds,device_binding_age_days,dormancy_days_before_activity,device_is_new,network_is_new,change_risk_band,supplier_id,supplier_relationship_days,approval_step_count,round_amount_ratio,session_history_depth,merchant_id,outflow_ratio,warmup_event_count,device_shared_across_accounts,network_shared_across_accounts,sender_count,beneficiary_count,mule_count,identity_id,profile_consistency_score,linked_attribute_count,document_consistency_score,liveness_confidence,verification_retry_count,device_reused_across_profiles,account_age_days
syn_acct_654816,,,,syn_amb_00002175,2026-07-20T22:13:00+00:00,BENEFICIARY_ADDED,1,,syn_acct_654816,,FALSE,FALSE,0,0,ambient,syn_beneficiary_147350,1347,full_kyc,0.7753,syn_device_247173,,,,,,,,,,,,,,,1800,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_148050,,,,syn_amb_00002176,2026-06-05T00:45:00+00:00,BENEFICIARY_ADDED,1,,syn_acct_148050,,FALSE,FALSE,0,0,ambient,syn_beneficiary_940361,184,min_kyc,0.9288,syn_device_344599,,,,,,,,,,,,,,,1479,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_724834,,,,syn_amb_00002177,2026-08-19T06:44:00+00:00,SESSION_STARTED,1,,syn_acct_724834,,FALSE,FALSE,0,0,ambient,syn_beneficiary_118415,391,,,syn_device_591408,,,,,,,,,,,,,,,3488,47,58,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,
syn_acct_676510,,,,syn_amb_00002178,2026-07-04T00:03:00+00:00,PAYMENT_INITIATED,1,,syn_acct_676510,,FALSE,FALSE,0,0,ambient,syn_beneficiary_739277,232,,,syn_device_483044,,0.4865,35156,9335.25,10547.9,1.1299,,TRUE,,,,,,,2718,,,,,,,,,0.7947,,,,,,,,,,,,,,,,,
syn_acct_324130,,,,syn_amb_00002179,2026-06-01T08:04:00+00:00,SESSION_STARTED,1,,syn_acct_324130,,FALSE,FALSE,0,0,ambient,syn_beneficiary_625190,1545,,,syn_device_647338,,,,,,,,,,,,,,,2995,1094,89,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,
syn_acct_359947,,,,syn_amb_00002180,2026-07-22T22:23:00+00:00,PAYMENT_REPEATED,1,,syn_acct_359947,,FALSE,FALSE,0,0,ambient,syn_beneficiary_540700,501,,,syn_device_266905,,,,1568.92,1294.83,0.8253,,TRUE,3,,,,,,2678,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_217301,,,,syn_amb_00002181,2026-08-05T18:28:00+00:00,PAYMENT_INITIATED,1,,syn_acct_217301,,FALSE,FALSE,0,0,ambient,syn_beneficiary_675286,1467,,,syn_device_495044,,0.1909,63108,4600.98,6999.93,1.5214,,TRUE,,,,,,,2580,,,,,,,,,0.234,,,,,,,,,,,,,,,,,
syn_acct_335612,,,,syn_amb_00002182,2026-07-11T08:44:00+00:00,PAYMENT_INITIATED,1,,syn_acct_335612,,FALSE,FALSE,0,0,ambient,syn_beneficiary_301819,5,,,syn_device_833787,,0.7669,84299,1101.6,2108.13,1.9137,,TRUE,,,,,,,1602,,,,,,,,,0.7318,,,,,,,,,,,,,,,,,
syn_acct_263032,,,,syn_amb_00002183,2026-07-19T04:59:00+00:00,PAYMENT_INITIATED,1,,syn_acct_263032,,FALSE,FALSE,0,0,ambient,syn_beneficiary_937003,184,,,syn_device_901485,,0.1771,50121,1828.71,3959.71,2.1653,,TRUE,,,,,,,1949,,,,,,,,,0.6587,,,,,,,,,,,,,,,,,
syn_acct_680099,,,,syn_amb_00002184,2026-07-20T22:46:00+00:00,BENEFICIARY_ADDED,1,,syn_acct_680099,,FALSE,FALSE,0,0,ambient,syn_beneficiary_722560,47,full_kyc,0.7401,syn_device_976583,,,,,,,,,,,,,,,3853,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_262316,,,,syn_amb_00002185,2026-06-11T20:03:00+00:00,PAYMENT_INITIATED,1,,syn_acct_262316,,FALSE,FALSE,0,0,ambient,syn_beneficiary_572184,1029,,,syn_device_755017,,0.8836,30004,4168.82,6429.15,1.5422,,TRUE,,,,,,,3904,,,,,,,,,0.3772,,,,,,,,,,,,,,,,,
syn_acct_704201,,,,syn_amb_00002186,2026-08-12T12:08:00+00:00,PAYMENT_INITIATED,1,,syn_acct_704201,,FALSE,FALSE,0,0,ambient,syn_beneficiary_899969,647,,,syn_device_549223,,0.7295,83712,7360.3,12115.05,1.646,,TRUE,,,,,,,3404,,,,,,,,,0.3584,,,,,,,,,,,,,,,,,
syn_acct_197793,,,,syn_amb_00002187,2026-07-13T10:01:00+00:00,IDENTITY_APPLICATION_SUBMITTED,1,,syn_acct_197793,,FALSE,FALSE,0,0,ambient,syn_beneficiary_568323,661,,,syn_device_709143,,,,,,,,,,,,,,,2910,,,,,,,,,,,,,,,,,,,,0.6297,7,,,,,
syn_acct_728038,,,,syn_amb_00002188,2026-07-25T00:11:00+00:00,SESSION_STARTED,1,,syn_acct_728038,,FALSE,FALSE,0,0,ambient,syn_beneficiary_650325,1676,,,syn_device_181153,,,,,,,,,,,,,,,3628,956,59,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,
syn_acct_359947,,,,syn_amb_00002189,2026-06-30T03:56:00+00:00,PAYMENT_INITIATED,1,,syn_acct_359947,,FALSE,FALSE,0,0,ambient,syn_beneficiary_618114,118,,,syn_device_731796,,0.3642,82326,1568.92,2209.2,1.4081,,TRUE,,,,,,,2314,,,,,,,,,0.3125,,,,,,,,,,,,,,,,,
syn_acct_260263,,,,syn_amb_00002190,2026-06-24T23:47:00+00:00,ACCOUNT_WARMUP_ACTIVITY,1,,syn_acct_260263,,FALSE,FALSE,0,0,ambient,syn_beneficiary_677234,907,,,syn_device_636584,,,,,,,,,,,,,,,1713,339,51,,,,,,,,,,,4,FALSE,FALSE,,,,,,,,,,,76
syn_acct_526156,,,,syn_amb_00002191,2026-07-28T11:44:00+00:00,PAYMENT_INITIATED,1,,syn_acct_526156,,FALSE,FALSE,0,0,ambient,syn_beneficiary_924549,1234,,,syn_device_800344,,0.3337,1683,1783.58,923.18,0.5176,,TRUE,,,,,,,144,,,,,,,,,0.4375,,,,,,,,,,,,,,,,,
syn_acct_403445,,,,syn_amb_00002192,2026-07-20T03:41:00+00:00,IDENTITY_VERIFICATION_ATTEMPTED,1,,syn_acct_403445,,FALSE,FALSE,0,0,ambient,syn_beneficiary_648399,792,,,syn_device_774837,,,,,,,,,,,,,,,3500,,,,,,,,,,,,,,,,,,,,,,0.8623,0.8812,4,,
syn_acct_184002,,,,syn_amb_00002193,2026-07-30T01:26:00+00:00,PAYMENT_INITIATED,1,,syn_acct_184002,,FALSE,FALSE,0,0,ambient,syn_beneficiary_967717,14,,,syn_device_612181,,0.658,78237,6530.27,11989.58,1.836,,TRUE,,,,,,,3779,,,,,,,,,0.0293,,,,,,,,,,,,,,,,,
syn_acct_581741,,,,syn_amb_00002194,2026-06-20T23:23:00+00:00,PAYMENT_INITIATED,1,,syn_acct_581741,,FALSE,FALSE,0,0,ambient,syn_beneficiary_604415,300,,,syn_device_917192,,0.3795,30393,6570.46,9288.66,1.4137,,TRUE,,,,,,,2444,,,,,,,,,0.1791,,,,,,,,,,,,,,,,,
syn_acct_577110,,,,syn_amb_00002195,2026-07-10T17:53:00+00:00,SESSION_STARTED,1,,syn_acct_577110,,FALSE,FALSE,0,0,ambient,syn_beneficiary_793478,1244,,,syn_device_418544,,,,,,,,,,,,,,,3725,120,41,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,
syn_acct_658582,,,,syn_amb_00002196,2026-07-18T04:49:00+00:00,SESSION_STARTED,1,,syn_acct_658582,,FALSE,FALSE,0,0,ambient,syn_beneficiary_920972,1771,,,syn_device_865047,,,,,,,,,,,,,,,952,943,618,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,
syn_acct_352572,,,,syn_amb_00002197,2026-06-16T13:08:00+00:00,PAYMENT_INITIATED,1,,syn_acct_352572,,FALSE,FALSE,0,0,ambient,syn_beneficiary_980661,1347,,,syn_device_944514,,0.1351,82973,10860.01,5353.98,0.493,,FALSE,,,,,,,3711,,,,,,,,,0.0342,,,,,,,,,,,,,,,,,
syn_acct_992697,,,,syn_amb_00002198,2026-06-03T23:30:00+00:00,PAYMENT_INITIATED,1,,syn_acct_992697,,FALSE,FALSE,0,0,ambient,syn_beneficiary_474841,1318,,,syn_device_233146,,0.5752,29302,7409.41,11740.95,1.5846,,TRUE,,,,,,,413,,,,,,,,,0.4133,,,,,,,,,,,,,,,,,
syn_acct_543555,,,,syn_amb_00002199,2026-06-29T07:46:00+00:00,ACCOUNT_WARMUP_ACTIVITY,1,,syn_acct_543555,,FALSE,FALSE,0,0,ambient,syn_beneficiary_485503,1100,,,syn_device_633830,,,,,,,,,,,,,,,887,1364,13,,,,,,,,,,,9,TRUE,FALSE,,,,,,,,,,,9
syn_acct_599948,,,,syn_amb_00002200,2026-07-29T23:57:00+00:00,PAYMENT_INITIATED,1,,syn_acct_599948,,FALSE,FALSE,0,0,ambient,syn_beneficiary_931813,1742,,,syn_device_438379,,0.5054,42626,7482.37,5469.61,0.731,,TRUE,,,,,,,231,,,,,,,,,0.5022,,,,,,,,,,,,,,,,,
syn_acct_412942,,,,syn_amb_00002201,2026-07-25T18:31:00+00:00,PAYMENT_REPEATED,1,,syn_acct_412942,,FALSE,FALSE,0,0,ambient,syn_beneficiary_178273,76,,,syn_device_879778,,,,3345.34,5938.65,1.7752,,TRUE,5,,,,,,2417,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_522179,,,,syn_amb_00002202,2026-08-20T07:48:00+00:00,SESSION_STARTED,1,,syn_acct_522179,,FALSE,FALSE,0,0,ambient,syn_beneficiary_249027,1308,,,syn_device_343396,,,,,,,,,,,,,,,1269,1079,52,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,
syn_acct_273148,,,,syn_amb_00002203,2026-08-23T06:48:00+00:00,BENEFICIARY_ADDED,1,,syn_acct_273148,,FALSE,FALSE,0,0,ambient,syn_beneficiary_898262,1678,full_kyc,0.9861,syn_device_343167,,,,,,,,,,,,,,,3192,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_876646,,,,syn_amb_00002204,2026-06-13T06:17:00+00:00,PAYMENT_INITIATED,1,,syn_acct_876646,,FALSE,FALSE,0,0,ambient,syn_beneficiary_742940,982,,,syn_device_434808,,0.4801,15720,5687.65,4061.55,0.7141,,TRUE,,,,,,,925,,,,,,,,,0.2841,,,,,,,,,,,,,,,,,
syn_acct_518373,,,,syn_amb_00002205,2026-06-15T13:53:00+00:00,PAYMENT_INITIATED,1,,syn_acct_518373,,FALSE,FALSE,0,0,ambient,syn_beneficiary_730634,1370,,,syn_device_837464,,0.2485,73462,5610.89,9214.2,1.6422,,TRUE,,,,,,,633,,,,,,,,,0.6192,,,,,,,,,,,,,,,,,
syn_acct_271339,,,,syn_amb_00002206,2026-08-15T12:52:00+00:00,FUNDS_RECEIVED,1,,syn_acct_271339,,FALSE,FALSE,0,0,ambient,syn_beneficiary_193038,1145,full_kyc,,syn_device_447526,,,,6542.38,3661.77,0.5597,,FALSE,,,,82,60046,,1538,,,,,,,,,,,,,,,,9,,,,,,,,,,
syn_acct_900581,,,,syn_amb_00002207,2026-07-04T22:29:00+00:00,PAYMENT_INITIATED,1,,syn_acct_900581,,FALSE,FALSE,0,0,ambient,syn_beneficiary_172322,710,,,syn_device_676706,,0.5069,51115,8393.56,18349.16,2.1861,,TRUE,,,,,,,2597,,,,,,,,,0.0192,,,,,,,,,,,,,,,,,
syn_acct_234628,,,,syn_amb_00002208,2026-08-12T08:04:00+00:00,IDENTITY_VERIFICATION_ATTEMPTED,1,,syn_acct_234628,,FALSE,FALSE,0,0,ambient,syn_beneficiary_502968,964,,,syn_device_987681,,,,,,,,,,,,,,,2934,,,,,,,,,,,,,,,,,,,,,,0.7018,0.5883,0,,
syn_acct_813328,,,,syn_amb_00002209,2026-07-20T14:04:00+00:00,FUNDS_RECEIVED,1,,syn_acct_813328,,FALSE,FALSE,0,0,ambient,syn_beneficiary_397203,168,full_kyc,,syn_device_781890,,,,11947.79,16576.36,1.3874,,TRUE,,,,73,160444,,3804,,,,,,,,,,,,,,,,5,,,,,,,,,,
syn_acct_352572,,,,syn_amb_00002210,2026-06-15T16:56:00+00:00,PAYMENT_INITIATED,1,,syn_acct_352572,,FALSE,FALSE,0,0,ambient,syn_beneficiary_273628,1051,,,syn_device_180659,,0.5299,1738,10860.01,3528.42,0.3249,,TRUE,,,,,,,2751,,,,,,,,,0.7542,,,,,,,,,,,,,,,,,
syn_acct_498382,,,,syn_amb_00002211,2026-08-16T06:09:00+00:00,PAYMENT_INITIATED,1,,syn_acct_498382,,FALSE,FALSE,0,0,ambient,syn_beneficiary_386740,982,,,syn_device_800077,,0.0998,73841,11868.11,20770.38,1.7501,,TRUE,,,,,,,1613,,,,,,,,,0.1627,,,,,,,,,,,,,,,,,
syn_acct_891952,,,,syn_amb_00002212,2026-08-06T23:41:00+00:00,PAYMENT_REPEATED,1,,syn_acct_891952,,FALSE,FALSE,0,0,ambient,syn_beneficiary_234701,1659,,,syn_device_720223,,,,6453.88,5465.15,0.8468,,FALSE,6,,,,,,2974,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_260263,,,,syn_amb_00002213,2026-06-22T23:16:00+00:00,PAYMENT_INITIATED,1,,syn_acct_260263,,FALSE,FALSE,0,0,ambient,syn_beneficiary_311059,58,,,syn_device_908085,,0.8675,3995,4881.5,7372.04,1.5102,,TRUE,,,,,,,3355,,,,,,,,,0.4601,,,,,,,,,,,,,,,,,
syn_acct_585100,,,,syn_amb_00002214,2026-06-18T00:52:00+00:00,BENEFICIARY_ADDED,1,,syn_acct_585100,,FALSE,FALSE,0,0,ambient,syn_beneficiary_222237,386,full_kyc,0.8799,syn_device_684927,,,,,,,,,,,,,,,1732,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_854639,2,,,syn_amb_00002215,2026-08-26T16:52:00+00:00,SUPPLIER_PROFILE_CHANGED,1,,syn_acct_854639,,FALSE,FALSE,0,0,ambient,syn_beneficiary_181746,285,,,syn_device_101568,,,,,,,,,,,,,,,1313,,,,,,,1644,2,,,,,,,,,,,,,,,,,,
syn_acct_482554,,,,syn_amb_00002216,2026-06-13T05:39:00+00:00,PAYMENT_REPEATED,1,,syn_acct_482554,,FALSE,FALSE,0,0,ambient,syn_beneficiary_931975,1716,,,syn_device_990272,,,,5009.26,10275.5,2.0513,,TRUE,3,,,,,,554,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_581141,,,,syn_amb_00002217,2026-06-07T14:05:00+00:00,BENEFICIARY_ADDED,1,,syn_acct_581141,,FALSE,FALSE,0,0,ambient,syn_beneficiary_318897,896,business_kyc,0.8465,syn_device_860425,,,,,,,,,,,,,,,1764,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_522179,,,,syn_amb_00002218,2026-08-18T15:58:00+00:00,FUNDS_RECEIVED,1,,syn_acct_522179,,FALSE,FALSE,0,0,ambient,syn_beneficiary_574312,147,full_kyc,,syn_device_744106,,,,7361.92,3520.47,0.4782,,TRUE,,,,82,106402,,1371,,,,,,,,,,,,,,,,5,,,,,,,,,,
syn_acct_191161,,,,syn_amb_00002219,2026-08-10T17:05:00+00:00,BENEFICIARY_ADDED,1,,syn_acct_191161,,FALSE,FALSE,0,0,ambient,syn_beneficiary_467485,937,min_kyc,0.8303,syn_device_165711,,,,,,,,,,,,,,,1275,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_892495,,,,syn_amb_00002220,2026-08-14T01:14:00+00:00,PAYMENT_INITIATED,1,,syn_acct_892495,,FALSE,FALSE,0,0,ambient,syn_beneficiary_155099,1125,,,syn_device_215389,,0.6889,8834,3915.68,7193.5,1.8371,,TRUE,,,,,,,1601,,,,,,,,,0.4541,,,,,,,,,,,,,,,,,
syn_acct_712554,,,,syn_amb_00002221,2026-07-05T17:09:00+00:00,PAYMENT_INITIATED,1,,syn_acct_712554,,FALSE,FALSE,0,0,ambient,syn_beneficiary_742085,685,,,syn_device_764488,,0.1843,57617,1835.43,3705.18,2.0187,,TRUE,,,,,,,1488,,,,,,,,,0.3005,,,,,,,,,,,,,,,,,
syn_acct_623481,,,,syn_amb_00002222,2026-06-05T02:15:00+00:00,PAYMENT_REPEATED,1,,syn_acct_623481,,FALSE,FALSE,0,0,ambient,syn_beneficiary_127604,1757,,,syn_device_326840,,,,1365.36,1184.31,0.8674,,TRUE,6,,,,,,3997,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_542666,,,,syn_amb_00002223,2026-08-12T23:04:00+00:00,PAYMENT_INITIATED,1,,syn_acct_542666,,FALSE,FALSE,0,0,ambient,syn_beneficiary_450772,130,,,syn_device_459949,,0.227,35651,1236.66,791.34,0.6399,,TRUE,,,,,,,3014,,,,,,,,,0.6236,,,,,,,,,,,,,,,,,
syn_acct_609231,,,,syn_amb_00002224,2026-07-14T19:00:00+00:00,PAYMENT_INITIATED,1,,syn_acct_609231,,FALSE,FALSE,0,0,ambient,syn_beneficiary_247515,1092,,,syn_device_289339,,0.5368,31734,3465.43,4656.5,1.3437,,TRUE,,,,,,,3759,,,,,,,,,0.7654,,,,,,,,,,,,,,,,,
syn_acct_717889,,,,syn_amb_00002225,2026-07-05T09:41:00+00:00,PAYMENT_INITIATED,1,,syn_acct_717889,,FALSE,FALSE,0,0,ambient,syn_beneficiary_866734,1424,,,syn_device_874831,,0.4599,26068,8273.6,8160.25,0.9863,,TRUE,,,,,,,372,,,,,,,,,0.1191,,,,,,,,,,,,,,,,,
syn_acct_452944,,,,syn_amb_00002226,2026-07-24T13:17:00+00:00,PAYMENT_INITIATED,1,,syn_acct_452944,,FALSE,FALSE,0,0,ambient,syn_beneficiary_580235,1058,,,syn_device_651533,,0.3193,1439,3045.71,4945.32,1.6237,,TRUE,,,,,,,1941,,,,,,,,,0.0065,,,,,,,,,,,,,,,,,
syn_acct_246316,,,,syn_amb_00002227,2026-07-11T02:58:00+00:00,BENEFICIARY_ADDED,1,,syn_acct_246316,,FALSE,FALSE,0,0,ambient,syn_beneficiary_619618,891,full_kyc,0.9095,syn_device_782236,,,,,,,,,,,,,,,1770,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_103402,,,,syn_amb_00002228,2026-08-05T19:36:00+00:00,SESSION_STARTED,1,,syn_acct_103402,,FALSE,FALSE,0,0,ambient,syn_beneficiary_830553,983,,,syn_device_661946,,,,,,,,,,,,,,,3982,694,186,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,
syn_acct_321231,,,,syn_amb_00002229,2026-07-08T13:14:00+00:00,PAYMENT_INITIATED,1,,syn_acct_321231,,FALSE,FALSE,0,0,ambient,syn_beneficiary_279128,212,,,syn_device_761973,,0.463,72051,10177.46,12361.54,1.2146,,FALSE,,,,,,,3901,,,,,,,,,0.3649,,,,,,,,,,,,,,,,,
syn_acct_127824,,,,syn_amb_00002230,2026-07-18T17:47:00+00:00,BENEFICIARY_ADDED,1,,syn_acct_127824,,FALSE,FALSE,0,0,ambient,syn_beneficiary_435631,616,full_kyc,0.7159,syn_device_543804,,,,,,,,,,,,,,,557,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_292401,,,,syn_amb_00002231,2026-06-13T23:55:00+00:00,SESSION_STARTED,1,,syn_acct_292401,,FALSE,FALSE,0,0,ambient,syn_beneficiary_548595,1184,,,syn_device_961896,,,,,,,,,,,,,,,2719,792,22,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,
syn_acct_577110,,,,syn_amb_00002232,2026-06-04T00:36:00+00:00,FUNDS_RECEIVED,1,,syn_acct_577110,,FALSE,FALSE,0,0,ambient,syn_beneficiary_155358,399,min_kyc,,syn_device_293657,,,,9968.31,3222.75,0.3233,,TRUE,,,,133,88481,,252,,,,,,,,,,,,,,,,12,,,,,,,,,,
syn_acct_207473,,,,syn_amb_00002233,2026-06-13T13:41:00+00:00,FUNDS_RECEIVED,1,,syn_acct_207473,,FALSE,FALSE,0,0,ambient,syn_beneficiary_276370,1517,full_kyc,,syn_device_402311,,,,7353.55,14997.57,2.0395,,TRUE,,,,44,1704,,421,,,,,,,,,,,,,,,,17,,,,,,,,,,
syn_acct_757924,,,,syn_amb_00002234,2026-07-24T14:18:00+00:00,PAYMENT_INITIATED,1,,syn_acct_757924,,FALSE,FALSE,0,0,ambient,syn_beneficiary_693902,39,,,syn_device_248549,,0.3915,27095,5078.66,4608.88,0.9075,,FALSE,,,,,,,420,,,,,,,,,0.679,,,,,,,,,,,,,,,,,
syn_acct_167136,,,,syn_amb_00002235,2026-06-13T10:28:00+00:00,PAYMENT_INITIATED,1,,syn_acct_167136,,FALSE,FALSE,0,0,ambient,syn_beneficiary_391373,64,,,syn_device_139172,,0.8807,1391,6725.66,3751.57,0.5578,,TRUE,,,,,,,1338,,,,,,,,,0.1409,,,,,,,,,,,,,,,,,
syn_acct_575763,,,,syn_amb_00002236,2026-06-09T16:51:00+00:00,PAYMENT_INITIATED,1,,syn_acct_575763,,FALSE,FALSE,0,0,ambient,syn_beneficiary_795473,1257,,,syn_device_875065,,0.1142,33677,2985.55,4611.18,1.5445,,TRUE,,,,,,,3132,,,,,,,,,0.4273,,,,,,,,,,,,,,,,,
syn_acct_584714,,,,syn_amb_00002237,2026-06-21T17:41:00+00:00,PAYMENT_INITIATED,1,,syn_acct_584714,,FALSE,FALSE,0,0,ambient,syn_beneficiary_772915,744,,,syn_device_282776,,0.8621,469,3094.33,1522.41,0.492,,TRUE,,,,,,,773,,,,,,,,,0.1267,,,,,,,,,,,,,,,,,
syn_acct_161324,,,,syn_amb_00002238,2026-08-18T06:31:00+00:00,BENEFICIARY_ADDED,1,,syn_acct_161324,,FALSE,FALSE,0,0,ambient,syn_beneficiary_531720,580,full_kyc,0.8502,syn_device_812271,,,,,,,,,,,,,,,1395,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_329974,,,,syn_amb_00002239,2026-07-11T07:07:00+00:00,PAYMENT_REPEATED,1,,syn_acct_329974,,FALSE,FALSE,0,0,ambient,syn_beneficiary_548996,10,,,syn_device_931574,,,,11562.24,10014.06,0.8661,,TRUE,6,,,,,,739,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_480612,,,,syn_amb_00002240,2026-08-07T20:24:00+00:00,SESSION_STARTED,1,,syn_acct_480612,,FALSE,FALSE,0,0,ambient,syn_beneficiary_157156,1659,,,syn_device_865127,,,,,,,,,,,,,,,2419,1333,80,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,
syn_acct_430776,,,,syn_amb_00002241,2026-07-28T23:29:00+00:00,PAYMENT_INITIATED,1,,syn_acct_430776,,FALSE,FALSE,0,0,ambient,syn_beneficiary_755450,363,,,syn_device_478035,,0.2472,12193,1742.01,2418.61,1.3884,,TRUE,,,,,,,2577,,,,,,,,,0.2677,,,,,,,,,,,,,,,,,
syn_acct_270555,3,,,syn_amb_00002242,2026-07-07T19:10:00+00:00,SUPPLIER_PROFILE_CHANGED,1,,syn_acct_270555,,FALSE,FALSE,0,0,ambient,syn_beneficiary_488944,680,,,syn_device_953618,,,,,,,,,,,,,,,2334,,,,,,,301,3,,,,,,,,,,,,,,,,,,
syn_acct_632496,,,,syn_amb_00002243,2026-07-04T15:41:00+00:00,IDENTITY_APPLICATION_SUBMITTED,1,,syn_acct_632496,,FALSE,FALSE,0,0,ambient,syn_beneficiary_925789,1786,,,syn_device_358251,,,,,,,,,,,,,,,2649,,,,,,,,,,,,,,,,,,,,0.7554,6,,,,,
syn_acct_656116,,,,syn_amb_00002244,2026-08-11T05:57:00+00:00,PAYMENT_INITIATED,1,,syn_acct_656116,,FALSE,FALSE,0,0,ambient,syn_beneficiary_487421,510,,,syn_device_329822,,0.6433,57992,10701.58,8630.82,0.8065,,FALSE,,,,,,,1686,,,,,,,,,0.622,,,,,,,,,,,,,,,,,
syn_acct_249811,,,,syn_amb_00002245,2026-08-05T12:09:00+00:00,IDENTITY_VERIFICATION_ATTEMPTED,1,,syn_acct_249811,,FALSE,FALSE,0,0,ambient,syn_beneficiary_433217,477,,,syn_device_799319,,,,,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,0.6834,0.7903,5,,
syn_acct_378085,,,,syn_amb_00002246,2026-07-28T16:32:00+00:00,IDENTITY_VERIFICATION_ATTEMPTED,1,,syn_acct_378085,,FALSE,FALSE,0,0,ambient,syn_beneficiary_903075,1129,,,syn_device_704595,,,,,,,,,,,,,,,3668,,,,,,,,,,,,,,,,,,,,,,0.7356,0.6249,2,,
syn_acct_660086,,,,syn_amb_00002247,2026-07-06T08:09:00+00:00,IDENTITY_APPLICATION_SUBMITTED,1,,syn_acct_660086,,FALSE,FALSE,0,0,ambient,syn_beneficiary_617843,308,,,syn_device_721166,,,,,,,,,,,,,,,1249,,,,,,,,,,,,,,,,,,,,0.5516,7,,,,,
syn_acct_543143,,,,syn_amb_00002248,2026-07-29T16:43:00+00:00,PAYMENT_INITIATED,1,,syn_acct_543143,,FALSE,FALSE,0,0,ambient,syn_beneficiary_831740,402,,,syn_device_538669,,0.8415,27973,3575.27,4181.64,1.1696,,TRUE,,,,,,,3081,,,,,,,,,0.7521,,,,,,,,,,,,,,,,,
syn_acct_883300,,,,syn_amb_00002249,2026-08-08T04:23:00+00:00,SESSION_STARTED,1,,syn_acct_883300,,FALSE,FALSE,0,0,ambient,syn_beneficiary_550013,1369,,,syn_device_358317,,,,,,,,,,,,,,,2396,1132,699,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,
syn_acct_598369,,,,syn_amb_00002250,2026-07-26T09:06:00+00:00,BENEFICIARY_ADDED,1,,syn_acct_598369,,FALSE,FALSE,0,0,ambient,syn_beneficiary_888582,1118,business_kyc,0.8063,syn_device_895782,,,,,,,,,,,,,,,3254,,,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_817870,,,,syn_amb_00002251,2026-06-10T05:44:00+00:00,FUNDS_RECEIVED,1,,syn_acct_817870,,FALSE,FALSE,0,0,ambient,syn_beneficiary_512773,1055,full_kyc,,syn_device_919579,,,,5418.06,6773.66,1.2502,,TRUE,,,,123,1032,,2716,,,,,,,,,,,,,,,,2,,,,,,,,,,
syn_acct_271339,,,,syn_amb_00002252,2026-07-13T22:04:00+00:00,SESSION_STARTED,1,,syn_acct_271339,,FALSE,FALSE,0,0,ambient,syn_beneficiary_824705,1587,,,syn_device_274112,,,,,,,,,,,,,,,3430,1286,61,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,
syn_acct_639131,,,,syn_amb_00002253,2026-08-21T13:51:00+00:00,IDENTITY_VERIFICATION_ATTEMPTED,1,,syn_acct_639131,,FALSE,FALSE,0,0,ambient,syn_beneficiary_246735,1498,,,syn_device_505376,,,,,,,,,,,,,,,1156,,,,,,,,,,,,,,,,,,,,,,0.8295,0.5589,0,,
